customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
28522,29,3,29,1,0,0,0,52,41032.0,6,21,24,3,0,0,0,6,40,0.0
53886,65,37,65,0,0,0,0,50,52311.0,1,-6,0,3,4,0,0,18,30,0.0
6653,56,23,56,0,0,0,0,63,28696.0,1,33,36,1,2,0,0,6,30,0.0
27745,33,3,33,0,0,0,0,62,40872.0,2,35,48,1,1,2,1,11,26,8.549
2276,28,1,28,0,0,0,0,62,24537.0,4,18,24,1,0,3,1,12,25,7.816
46827,41,10,41,0,0,0,0,62,48630.0,2,29,36,1,0,3,2,11,26,9.581
48970,53,28,53,1,0,0,0,44,50149.0,6,28,36,4,0,1,1,17,38,7.337000000000001
45345,34,7,34,1,0,0,0,49,47998.0,2,12,24,3,0,4,2,13,36,9.804
42378,37,7,37,1,0,0,0,42,46630.0,6,9,12,4,0,4,2,12,44,10.232999999999999
28093,51,23,51,0,0,0,0,43,41033.0,1,29,36,4,0,2,1,11,44,7.737
59723,20,0,20,1,0,0,0,53,54919.0,7,8,12,3,0,0,0,10,36,0.0
40647,24,0,24,1,0,0,0,55,46505.0,4,26,36,2,1,0,0,10,33,0.0
45153,42,15,42,1,0,0,0,69,48000.0,7,29,36,0,4,4,2,6,24,8.575
73490,51,20,51,0,0,0,0,62,58694.0,5,18,24,1,1,6,7,8,28,13.969000000000001
54934,39,10,39,1,0,0,0,55,52595.0,7,-4,0,2,1,1,0,14,30,0.0
28389,37,7,37,1,0,0,0,46,40957.0,2,22,24,4,1,3,1,6,46,11.432
21938,56,29,56,0,0,0,0,53,38003.0,1,-6,0,2,0,0,0,9,36,0.0
22711,51,20,51,0,0,0,0,66,38218.0,1,36,48,0,0,0,0,6,27,0.0
41268,21,0,21,0,0,0,0,59,46590.0,2,12,24,1,1,4,1,13,26,8.318999999999999
55051,29,0,29,0,0,0,0,53,52748.0,7,40,48,2,0,3,1,11,34,8.432
28293,32,1,32,1,0,0,0,62,41016.0,5,6,12,1,2,6,3,6,31,11.413
54700,21,0,21,1,0,0,0,60,52571.0,5,26,36,1,0,4,3,13,25,9.321
60096,47,17,47,0,0,0,0,56,54944.0,4,29,36,2,1,3,1,11,32,9.849
54508,20,0,20,1,0,0,0,48,52615.0,5,20,24,3,1,3,2,6,44,8.289
38830,40,13,40,1,0,0,0,51,45581.0,7,41,48,3,1,2,1,10,38,8.389
5214,43,13,43,1,0,0,0,57,27343.0,4,28,36,2,0,0,0,13,29,0.0
37695,35,7,35,0,0,0,0,38,45278.0,7,8,12,5,1,0,0,18,43,0.0
33269,31,4,31,1,0,0,0,54,42516.0,7,31,36,2,0,5,3,13,32,9.781
11569,32,0,32,0,0,0,0,46,31981.0,2,29,36,4,1,0,0,8,44,0.0
15801,29,0,29,1,0,0,0,44,34837.0,2,40,48,4,0,3,1,21,33,11.796
6223,48,17,48,1,0,0,0,57,28328.0,6,12,24,2,1,0,0,9,32,0.0
47333,31,0,31,1,0,0,0,58,48942.0,7,39,48,2,0,3,3,12,29,11.03
28171,43,11,43,0,0,0,0,53,40978.0,2,6,12,2,0,0,0,11,34,0.0
15499,53,26,53,0,0,0,0,48,34702.0,1,21,24,3,0,0,0,17,33,0.0
62427,30,0,30,1,0,0,0,45,55546.0,5,29,36,4,1,2,1,9,44,10.343
48268,36,10,36,0,0,0,0,61,49806.0,6,11,24,1,1,5,26,20,17,32.911
23226,32,1,32,0,0,0,0,60,38196.0,3,19,24,1,0,2,1,12,27,12.279000000000002
8229,39,8,39,1,0,0,0,52,30264.0,2,31,36,3,0,2,1,11,35,9.502
49683,32,5,32,1,0,0,0,59,50638.0,5,29,36,2,1,0,0,7,33,0.0
54986,40,9,40,0,0,0,0,64,52588.0,3,-1,0,0,0,0,0,5,29,0.0
685,43,12,43,1,0,0,0,57,19914.0,2,31,36,2,7,2,2,13,29,8.802
42888,45,17,45,0,0,0,0,60,46881.0,3,40,48,1,1,2,2,9,30,8.507
16355,34,9,34,1,0,0,0,49,35128.0,6,-4,0,3,2,0,0,9,40,0.0
4292,43,15,43,1,0,0,0,58,27003.0,6,41,48,2,2,0,0,10,30,0.0
80240,46,18,46,0,0,0,0,47,61968.0,7,8,12,3,5,1,15,10,41,22.13
31580,27,0,27,0,0,0,0,47,41997.0,4,33,36,4,0,0,0,16,35,0.0
2894,49,18,49,0,0,0,0,54,25647.0,2,32,36,2,1,2,1,14,30,11.436
28050,37,7,37,1,0,0,0,60,40961.0,2,41,48,1,2,1,1,14,25,10.199
50725,43,10,43,1,0,0,0,63,51042.0,3,33,36,0,2,3,1,4,32,8.859
8677,40,10,40,0,0,0,0,55,30830.0,2,41,48,2,0,2,2,8,36,11.792
59330,45,15,45,0,0,0,0,61,54922.0,3,15,24,1,1,0,0,9,29,0.0
5882,49,20,49,0,0,0,0,54,28259.0,2,9,12,2,1,0,0,4,40,0.0
48494,29,0,29,0,0,0,0,51,49864.0,5,26,36,3,0,2,1,11,37,9.836
6535,45,16,45,1,0,0,0,52,28537.0,5,-2,0,3,2,4,0,9,38,0.0
26313,29,0,29,1,0,0,0,57,39898.0,4,41,48,2,0,2,1,9,32,8.169
38824,21,0,21,0,0,0,0,52,45601.0,4,38,48,3,2,3,1,7,39,11.895999999999999
51565,59,32,59,0,0,0,0,47,51294.0,3,40,48,3,1,3,2,10,42,9.812999999999999
6144,43,12,43,1,0,0,1,58,28282.0,5,41,48,2,4,4,1,4,37,12.015999999999998
101881,57,28,57,1,0,0,0,68,70235.0,5,12,24,0,0,3,3,7,23,9.782
34374,33,2,33,1,0,0,0,56,42708.0,2,32,36,2,0,3,3,16,27,11.097000000000001
22206,31,3,31,1,0,0,0,35,38091.0,2,19,24,5,0,2,1,17,46,9.199
56364,30,1,30,1,0,0,0,53,53372.0,6,23,36,2,1,3,1,21,25,10.839
38769,40,12,40,1,0,0,0,36,45491.0,3,39,48,5,2,5,3,12,50,11.005999999999998
36172,55,24,55,0,0,0,0,57,44361.0,5,9,12,2,4,5,2,21,21,10.215
11366,44,15,44,1,0,0,0,62,31978.0,2,22,24,1,1,1,1,10,27,7.35
46920,47,16,47,0,0,0,0,64,48609.0,6,36,48,1,2,0,0,8,27,0.0
59432,35,4,35,1,0,0,0,48,54856.0,4,38,48,3,0,3,1,11,39,9.296
60103,39,6,39,1,0,0,0,54,55001.0,4,-6,0,2,3,0,0,8,36,0.0
91631,46,16,46,0,0,0,0,51,66256.0,7,16,24,3,0,3,1,11,36,13.052999999999999
49824,45,14,45,0,0,0,0,57,50710.0,7,22,24,2,1,0,0,16,25,0.0
23117,48,19,48,1,0,0,0,65,38226.0,6,-4,0,0,2,0,0,14,19,0.0
14434,36,7,36,0,0,0,0,52,33716.0,7,-2,0,3,0,1,0,18,29,0.0
10591,48,15,48,1,0,0,0,50,31928.0,7,5,12,3,0,0,0,11,37,0.0
36121,29,0,29,1,0,0,0,60,44397.0,7,6,12,1,1,0,0,12,27,0.0
16503,38,8,38,0,0,0,0,61,35134.0,5,35,36,1,1,2,1,8,30,7.522
40834,46,17,46,0,0,0,0,53,46468.0,6,37,48,2,4,3,3,16,29,9.408999999999999
19585,43,15,43,1,0,0,0,51,36786.0,7,34,36,3,0,0,0,12,35,0.0
52179,26,0,26,0,0,0,0,58,51537.0,2,22,24,2,1,2,2,14,27,12.677999999999999
560,16,0,16,1,0,0,0,43,18762.0,4,29,36,4,2,5,3,12,44,9.862
43443,42,13,42,0,0,0,0,56,47174.0,4,33,36,2,0,0,0,16,27,0.0
51165,38,6,38,0,0,0,0,38,51118.0,7,28,36,5,0,0,0,12,48,0.0
51362,37,4,37,1,0,0,0,68,51270.0,6,14,24,0,0,0,0,10,21,0.0
48744,59,27,59,0,0,0,0,57,50098.0,4,7,12,2,2,2,2,12,29,10.789000000000001
43128,52,23,52,0,0,0,0,57,47136.0,2,21,24,2,1,2,1,4,38,10.429
35788,39,11,39,1,0,0,0,43,44187.0,2,7,12,4,7,0,0,19,37,0.0
11163,30,0,30,1,0,0,0,50,31875.0,5,21,24,3,1,4,2,10,38,10.475999999999999
44466,44,14,44,1,0,0,0,38,47984.0,2,38,48,5,2,0,0,16,44,0.0
45443,33,4,33,0,0,0,0,57,48038.0,6,38,48,2,3,3,1,8,33,7.479
34200,56,27,56,0,0,0,0,63,42703.0,4,39,48,1,0,0,0,6,29,0.0
38420,20,0,20,0,0,0,0,60,45528.0,2,28,36,1,0,2,19,10,28,25.863000000000003
25654,42,10,42,0,0,0,0,49,39801.0,3,35,48,3,1,2,9,11,39,16.227999999999998
33856,40,12,40,1,0,0,0,43,42649.0,7,5,12,4,0,1,1,16,40,10.749
52737,27,0,27,0,0,0,0,65,51677.0,2,-2,0,0,0,0,0,12,22,0.0
57281,53,21,53,1,0,0,0,69,53991.0,5,29,36,0,4,5,3,9,20,11.297
57213,30,0,30,0,0,0,0,58,53981.0,7,25,36,2,0,3,24,13,27,31.025
43627,27,0,27,0,0,0,0,64,47369.0,4,14,24,0,1,0,0,8,26,0.0
23459,43,12,43,0,0,0,0,56,38537.0,3,18,24,2,0,2,1,10,33,10.832
26236,13,0,13,0,0,0,0,66,39863.0,5,21,24,0,2,2,1,6,26,12.482000000000001
30476,42,11,42,0,0,0,0,51,41292.0,6,12,24,3,0,3,2,12,36,8.937000000000001
49471,57,26,57,0,0,0,0,44,50647.0,5,40,48,4,1,3,9,20,35,15.652000000000001
49130,80,52,80,0,0,0,0,46,50126.0,5,40,48,4,0,0,0,12,40,0.0
20320,23,0,23,1,0,0,0,73,37529.0,4,28,36,0,1,3,1,7,18,12.663
43662,49,16,49,0,0,0,0,66,47401.0,3,41,48,0,2,4,2,10,23,12.967
30999,54,25,54,1,0,0,0,65,41552.0,2,13,24,1,1,0,0,10,24,0.0
18707,22,0,22,1,0,0,0,63,35864.0,7,11,24,1,0,4,2,11,24,13.716
3010,25,0,25,1,0,0,0,64,25821.0,6,20,24,1,0,5,2,4,30,9.497
40300,32,2,32,0,0,0,0,54,46087.0,2,9,12,2,0,0,0,10,35,0.0
37821,33,3,33,0,0,0,0,56,45253.0,5,27,36,2,1,1,1,25,18,11.539000000000001
55149,50,22,50,0,0,0,0,55,52720.0,4,26,36,2,0,2,1,11,32,8.531
54954,35,5,35,0,0,0,0,55,52601.0,7,27,36,2,0,4,3,10,34,12.332
3797,64,32,64,1,0,0,0,53,26305.0,6,32,36,2,3,0,0,19,26,0.0
6227,43,13,43,0,0,0,0,33,28286.0,4,-3,0,6,2,0,0,18,48,0.0
54826,53,22,53,1,0,0,0,54,52597.0,4,12,24,2,0,2,1,14,31,12.902000000000001
21470,21,0,21,0,0,0,0,59,38011.0,4,10,12,1,5,2,1,14,25,8.549
14734,30,0,30,0,0,0,0,69,33947.0,4,14,24,0,0,0,0,11,18,0.0
59276,32,1,32,1,0,0,0,31,54773.0,3,35,48,6,0,0,0,13,54,0.0
22190,40,16,40,0,0,0,0,57,38090.0,6,38,48,2,0,0,0,4,38,0.0
115709,39,7,39,0,0,0,0,52,77083.0,6,36,48,3,1,2,1,10,36,11.699000000000002
891,36,5,36,1,0,0,0,49,19952.0,3,27,36,3,0,0,0,7,42,0.0
31115,55,28,55,1,0,0,0,33,41764.0,2,-2,0,6,1,0,0,24,41,0.0
1149,51,26,51,1,0,0,0,60,21555.0,4,41,48,1,1,3,3,5,33,10.722999999999999
4292,43,15,43,1,0,0,0,58,27003.0,6,41,48,2,2,0,0,10,30,0.0
64407,48,16,48,1,0,0,0,55,55899.0,7,10,12,2,3,1,7,7,37,14.345
50336,45,17,45,0,0,0,0,48,50905.0,4,19,24,3,3,2,1,10,40,10.317
31258,64,32,64,0,0,0,0,65,41806.0,6,17,24,0,0,6,23,8,25,30.299
54302,48,18,48,1,0,0,0,19,52463.0,6,40,48,8,0,3,2,14,65,8.705
29155,45,13,45,1,0,0,0,32,41024.0,3,19,24,6,0,4,1,16,51,10.839
12228,38,8,38,0,0,0,0,49,32196.0,4,22,24,3,3,1,1,11,39,9.216000000000001
15,45,12,45,0,0,0,0,65,13453.0,2,33,36,0,4,2,1,14,19,7.602
50341,26,0,26,0,0,0,0,62,50890.0,4,12,24,1,1,4,2,5,32,8.568999999999999
31456,35,7,35,0,0,0,0,50,41972.0,5,6,12,3,1,0,0,12,36,0.0
20570,29,0,29,0,0,0,0,47,37492.0,6,16,24,3,0,0,0,9,42,0.0
45998,30,0,30,1,0,0,0,68,48215.0,2,7,12,0,0,0,0,14,17,0.0
23712,39,9,39,1,0,0,0,44,38480.0,5,40,48,4,0,2,2,15,40,8.632
28779,27,0,27,0,0,0,0,55,41009.0,4,41,48,2,2,3,2,10,34,10.041
18379,38,10,38,1,0,0,0,52,35883.0,4,35,48,2,0,4,2,7,39,8.365
41047,38,11,38,0,0,0,0,46,46607.0,3,40,48,4,1,3,2,11,41,8.735
9070,29,0,29,1,0,0,0,48,31045.0,4,40,48,3,0,0,0,14,36,0.0
28680,36,5,36,0,0,0,0,50,40983.0,6,35,36,3,0,2,1,11,38,11.616
4332,25,0,25,0,0,1,0,55,26972.0,3,24,36,2,0,0,0,11,32,0.0
25611,35,5,35,0,0,0,0,50,39821.0,4,26,36,3,0,1,3,6,42,9.82
36899,31,1,31,0,0,0,0,60,44472.0,4,34,36,1,1,0,0,11,28,0.0
31275,43,12,43,0,0,0,0,54,41808.0,5,41,48,2,1,0,0,9,35,0.0
52317,53,24,53,0,0,0,0,54,51469.0,6,21,24,2,1,0,0,15,29,0.0
53105,36,7,36,1,0,0,0,57,51891.0,3,13,24,2,4,0,0,3,38,0.0
53421,37,12,37,0,0,0,0,58,51923.0,7,11,24,1,0,3,2,14,26,13.450999999999999
24223,38,8,38,0,0,0,0,70,38855.0,6,-6,0,0,0,0,0,12,16,0.0
38399,40,10,40,1,0,0,0,48,45534.0,2,-2,0,3,0,3,0,8,43,0.0
10939,31,1,31,1,0,0,0,51,31888.0,4,7,12,3,2,1,1,9,39,9.687000000000001
21887,47,16,47,1,0,0,0,52,38036.0,7,25,36,3,3,0,0,17,29,0.0
23112,45,19,45,1,0,0,0,69,38216.0,5,-3,0,0,1,0,0,12,17,0.0
45474,27,0,27,1,0,0,0,53,47984.0,7,7,12,2,1,2,1,14,31,8.117
37360,15,0,15,1,0,0,0,55,44751.0,4,31,36,2,0,5,3,11,32,11.34
62349,38,7,38,0,0,0,0,55,55505.0,5,17,24,2,2,0,0,11,32,0.0
5049,40,11,40,1,0,0,0,61,26977.0,4,13,24,1,0,0,0,12,26,0.0
14435,25,0,25,0,0,1,0,52,33716.0,7,21,24,3,0,5,6,18,29,12.706
62180,41,13,41,1,0,0,0,63,55492.0,2,22,24,1,2,0,8,3,33,15.620999999999999
59585,26,0,26,0,0,1,0,61,54901.0,2,35,48,1,5,0,0,8,29,0.0
45363,29,0,29,1,0,0,0,60,48020.0,6,16,24,1,0,0,0,13,25,0.0
22054,40,11,40,1,0,0,0,64,38035.0,3,31,36,1,1,3,1,13,22,11.262
5288,25,0,25,1,0,0,0,69,27504.0,4,12,24,0,0,2,2,12,18,9.558
28621,38,6,38,1,0,0,0,41,40968.0,2,19,24,5,0,0,0,12,45,0.0
4898,27,0,27,1,0,0,0,57,26963.0,3,22,24,2,2,1,1,9,32,7.456
8805,38,7,38,1,0,0,0,59,31045.0,5,22,24,1,1,2,1,5,35,8.566
54005,20,0,20,0,0,0,0,52,52409.0,4,32,36,3,7,0,0,10,37,0.0
19380,45,13,45,0,0,0,0,42,36649.0,3,40,48,4,0,2,4,10,46,11.415
48505,47,17,47,1,0,0,0,63,49947.0,4,30,36,1,1,2,2,15,20,10.599
59481,35,6,35,1,0,0,0,69,54881.0,3,-2,0,0,0,0,0,11,18,0.0
62602,36,10,36,0,0,0,0,67,55615.0,4,7,12,0,1,0,0,10,21,0.0
50840,43,15,43,1,0,0,0,29,50967.0,2,34,36,7,0,3,2,9,61,8.791
55973,41,8,41,1,0,0,0,57,53220.0,5,9,12,2,1,0,0,5,36,0.0
10245,42,10,42,1,0,0,0,55,31640.0,7,28,36,2,2,4,3,9,35,12.061
80546,29,0,29,1,0,0,0,51,62129.0,4,40,48,3,2,4,3,9,38,10.738
6772,31,4,31,1,0,0,0,42,28819.0,4,31,36,4,0,0,0,24,33,0.0
54360,45,13,45,1,0,0,0,61,52531.0,3,9,12,1,0,5,3,13,25,10.935
32102,40,14,40,0,0,0,0,73,42156.0,2,29,36,0,1,3,1,5,20,10.382
51704,30,2,30,0,0,0,0,66,51338.0,3,10,12,0,0,0,0,12,20,0.0
22079,47,17,47,1,0,0,0,62,37982.0,6,22,24,1,1,2,1,3,34,12.622
24527,50,21,50,0,0,0,0,68,38975.0,2,15,24,0,1,0,0,11,20,0.0
31582,49,20,49,1,0,0,0,55,41991.0,3,36,48,2,0,4,2,16,28,9.351
4983,64,34,64,1,0,0,0,59,27045.0,4,24,36,1,0,0,0,10,30,0.0
62303,30,0,30,1,0,0,0,56,55459.0,3,-5,0,2,1,1,0,13,30,0.0
21122,39,8,39,1,0,0,0,59,37910.0,3,27,36,2,2,2,1,8,32,8.336
49649,27,0,27,0,0,0,0,66,50649.0,2,11,24,0,2,0,0,9,23,0.0
64637,59,28,59,0,0,0,0,67,55954.0,3,29,36,0,1,3,2,10,22,10.369000000000002
59552,45,14,45,1,0,0,0,52,54919.0,5,7,12,3,1,0,0,7,39,0.0
43190,26,0,26,1,0,0,0,40,47100.0,2,28,36,5,3,5,3,10,49,9.587
77470,47,17,47,1,0,0,0,62,61131.0,5,26,36,1,1,3,2,7,30,9.574
43178,36,7,36,1,0,0,0,48,47090.0,6,12,24,3,4,2,1,12,38,11.265999999999998
35220,39,9,39,1,0,0,0,62,43739.0,5,29,36,1,0,3,1,8,28,11.065999999999999
9481,35,5,35,0,0,0,0,54,31145.0,6,23,36,2,1,0,0,15,29,0.0
13999,37,7,37,1,0,0,0,58,33312.0,6,13,24,2,0,0,0,7,33,0.0
92879,19,0,19,0,0,0,0,62,66883.0,5,21,24,1,2,2,1,12,24,9.359
607,44,12,44,1,0,0,0,66,18793.0,7,29,36,0,1,2,1,9,24,8.32
76892,26,1,26,1,0,0,0,61,60701.0,4,11,24,1,0,2,1,11,27,13.253
37580,49,17,49,0,0,0,0,67,45149.0,2,19,24,0,0,3,1,7,24,7.7589999999999995
55822,39,12,39,0,0,0,0,63,53152.0,7,27,36,1,1,0,0,11,25,0.0
7126,20,0,20,1,0,0,0,35,29512.0,3,41,48,5,0,1,1,13,50,7.516
11803,46,16,46,1,0,0,0,54,31960.0,4,26,36,2,0,0,0,8,37,0.0
51728,45,14,45,0,0,0,0,43,51327.0,5,-1,0,4,0,2,0,15,41,0.0
20621,40,10,40,0,0,0,0,47,37515.0,5,21,24,4,4,4,3,10,41,10.495999999999999
22131,43,13,43,0,0,0,0,50,38071.0,4,39,48,3,0,2,1,12,37,8.399
28692,43,12,43,1,0,0,0,55,41015.0,6,30,36,2,1,4,3,9,35,12.231
30744,42,11,42,1,0,0,0,59,41469.0,5,23,36,1,0,0,0,12,28,0.0
3936,66,37,66,0,0,0,0,61,26509.0,6,27,36,1,0,0,0,9,28,0.0
61731,35,9,35,0,0,0,0,61,55341.0,7,12,24,1,3,3,1,10,27,7.678999999999999
29588,19,0,19,1,0,0,0,54,41059.0,4,30,36,2,2,4,2,12,32,8.373
25686,32,0,32,1,0,0,0,38,39867.0,5,11,12,5,1,3,1,8,52,8.866
6500,32,2,32,0,0,0,0,44,28543.0,4,40,48,4,3,2,1,18,37,7.5520000000000005
38072,45,12,45,0,0,0,0,52,45409.0,2,39,48,3,2,2,1,11,36,12.66
56692,39,8,39,0,0,0,0,46,53353.0,6,11,24,4,0,0,0,9,43,0.0
5592,45,20,45,0,0,0,0,63,28249.0,2,22,24,1,0,0,0,12,23,0.0
58458,25,0,25,1,0,0,0,46,54407.0,5,29,36,4,0,4,2,15,37,9.93
40235,18,0,18,1,0,0,0,59,46106.0,7,37,48,1,3,0,0,11,28,0.0
46250,56,29,56,0,0,1,0,63,48456.0,1,41,48,1,0,0,9,8,27,16.578
19200,46,15,46,0,0,0,0,71,36449.0,7,24,36,0,0,2,2,14,14,10.052999999999999
6999,39,12,39,1,0,0,0,56,29192.0,4,41,48,2,1,3,2,18,25,9.491
51636,42,13,42,1,0,0,0,51,51298.0,7,18,24,3,1,0,0,16,32,0.0
45356,40,10,40,0,0,0,0,50,48006.0,7,-1,0,3,1,0,0,12,36,0.0
33821,28,0,28,0,0,0,0,55,42637.0,4,17,24,2,3,4,1,6,37,10.482000000000001
54708,44,11,44,1,0,0,0,61,52586.0,3,23,36,1,0,0,0,15,23,0.0
33909,49,20,49,0,0,0,0,50,42712.0,4,11,24,3,4,0,0,12,36,0.0
34114,44,18,44,1,0,0,0,26,42683.0,7,15,24,7,0,0,0,15,58,0.0
41262,44,12,44,0,0,0,0,50,46556.0,7,28,36,3,1,4,2,13,35,8.441
19842,24,0,24,1,0,0,0,61,37077.0,3,21,24,1,2,0,0,11,26,0.0
2426,31,2,31,0,0,0,0,49,24982.0,5,7,12,3,1,0,0,13,36,0.0
52232,37,10,37,0,0,0,0,46,51464.0,3,29,36,4,0,2,1,12,40,8.179
43492,41,9,41,0,0,0,0,58,47330.0,2,22,24,2,4,2,1,10,31,7.376
22497,44,15,44,0,0,0,0,57,38187.0,7,16,24,2,2,4,2,13,29,10.860999999999999
29086,41,13,41,0,0,0,0,44,41021.0,2,32,36,4,0,4,2,9,45,8.691
90506,25,0,25,0,0,0,0,60,65743.0,4,24,36,1,0,2,1,11,27,8.759
22602,35,6,35,1,0,1,0,40,38245.0,6,12,24,4,1,3,1,22,37,8.112
25562,47,18,47,0,0,0,0,54,39794.0,2,8,12,2,2,6,20,8,37,26.62
101773,31,3,31,1,0,0,0,49,70059.0,4,39,48,3,4,3,17,7,42,23.679000000000002
14447,33,8,33,1,0,0,0,57,33680.0,2,40,48,2,0,2,2,7,34,11.425999999999998
1140,70,41,70,0,0,0,0,49,21490.0,3,18,24,3,0,0,0,10,40,0.0
65133,41,12,41,1,0,0,0,49,56012.0,7,35,48,3,0,1,24,10,40,30.548000000000002
3170,31,2,31,0,0,0,0,60,26075.0,6,8,12,1,0,0,0,11,27,0.0
55209,31,1,31,0,0,0,0,52,52730.0,4,22,24,3,1,3,2,11,36,9.202
52480,29,3,29,0,0,0,0,46,51464.0,5,21,24,4,1,0,7,8,44,14.52
13363,30,0,30,0,0,0,0,39,32742.0,3,12,24,5,0,2,1,13,47,9.192
26176,45,17,45,1,0,0,0,58,39853.0,7,41,48,2,0,0,0,10,31,0.0
53998,44,16,44,1,0,0,0,47,52358.0,5,12,24,3,1,4,2,14,37,8.791
17199,46,17,46,0,0,0,0,59,35338.0,5,21,24,2,2,3,13,5,35,19.65
56659,51,22,51,1,0,0,0,72,53369.0,3,29,36,0,0,2,1,8,19,7.646
48136,16,0,16,0,0,0,0,45,49836.0,4,32,36,4,1,2,1,10,44,7.566
36644,41,12,41,1,0,0,0,50,44366.0,4,22,24,3,0,4,1,16,33,9.312000000000001
61426,48,18,48,1,0,0,1,58,55303.0,7,30,36,2,2,4,2,10,30,8.922
41738,47,14,47,0,0,0,0,50,46574.0,3,41,48,3,2,2,2,18,30,10.407
45508,23,0,23,1,0,0,0,58,47967.0,4,19,24,2,2,3,2,12,29,10.931
33922,37,5,37,1,0,0,0,58,42727.0,2,23,24,2,0,0,0,15,25,0.0
34687,68,40,68,1,0,0,0,63,43184.0,5,41,48,1,1,4,2,18,17,12.015999999999998
19485,43,14,43,0,0,1,0,61,36683.0,6,40,48,1,1,2,1,9,28,13.103
53157,30,0,30,1,0,0,0,62,51919.0,2,17,24,1,0,0,1,10,27,13.092
27124,45,14,45,0,0,0,0,55,40366.0,7,13,24,2,4,3,2,9,35,9.187000000000001
20703,62,28,62,0,0,0,0,59,37524.0,4,36,48,2,4,5,2,14,25,11.162
50417,50,21,50,0,0,0,0,59,50925.0,6,36,48,2,0,6,17,13,26,23.835
52339,18,0,18,1,0,0,0,49,51504.0,2,29,36,3,0,5,2,7,42,8.641
14206,17,0,17,1,0,0,0,52,33618.0,6,40,48,3,0,3,2,11,35,12.627
38577,47,14,47,1,0,0,0,57,45462.0,3,40,48,2,3,3,1,9,32,9.682
44230,48,20,48,1,0,0,0,57,48026.0,6,39,48,2,1,0,0,7,34,0.0
12039,21,0,21,1,0,0,0,63,32222.0,5,11,24,1,0,1,1,9,27,9.826
19985,33,5,33,1,0,0,0,51,37111.0,4,11,24,3,1,0,0,10,38,0.0
44647,38,9,38,1,0,0,0,68,47966.0,5,39,48,0,2,2,2,15,15,9.5
14400,37,3,37,1,0,0,0,38,33597.0,6,18,24,5,0,0,0,15,45,0.0
41035,40,8,40,1,0,0,0,62,46650.0,4,22,24,1,0,2,1,14,23,11.786
35497,51,22,51,0,0,0,0,60,43820.0,1,22,24,1,0,0,0,10,29,0.0
1200,38,9,38,0,0,0,0,55,21760.0,6,30,36,2,1,3,2,13,30,12.102
4810,46,16,46,0,0,0,0,68,27022.0,4,28,36,0,0,4,1,12,19,9.992
58247,23,0,23,0,0,0,0,55,54420.0,2,29,36,2,0,2,1,11,33,7.891
76030,29,0,29,1,0,0,0,64,60323.0,3,32,36,1,0,1,7,18,17,15.097000000000001
5789,30,1,30,1,0,0,0,65,28292.0,7,21,24,0,1,0,0,13,21,0.0
9607,47,13,47,1,0,0,0,55,31338.0,3,40,48,2,0,3,2,11,33,8.695
20022,48,19,48,0,0,0,0,66,37113.0,4,32,36,0,2,3,1,8,25,10.939
54410,23,0,23,0,0,0,0,58,52468.0,5,38,48,2,1,0,0,12,29,0.0
3192,26,0,26,0,0,0,0,48,26144.0,4,18,24,3,0,1,1,14,36,9.049
42707,26,0,26,0,0,0,0,53,46770.0,5,31,36,3,1,0,0,10,35,0.0
40723,22,0,22,1,0,0,0,53,46531.0,2,-4,0,2,1,0,0,9,36,0.0
28294,72,46,72,0,0,0,0,62,41016.0,4,-1,0,1,1,0,0,6,31,0.0
25126,38,9,38,0,0,0,0,50,39426.0,7,25,36,3,7,0,0,21,28,0.0
33194,43,12,43,1,0,0,0,58,42537.0,4,21,24,2,4,4,2,12,28,11.068
18284,60,31,60,0,0,0,0,47,35858.0,3,35,36,3,0,2,23,12,39,30.234
62295,58,29,58,0,0,0,0,58,55499.0,5,28,36,2,0,0,0,15,25,0.0
18729,39,4,39,1,0,0,0,43,35884.0,3,-3,0,4,0,0,0,11,44,0.0
12953,30,3,30,0,0,0,0,32,32396.0,6,12,24,6,0,2,1,19,47,8.336
16462,68,38,68,1,0,0,0,51,35085.0,3,26,36,3,0,2,1,13,34,9.192
70566,40,9,40,0,0,0,1,51,57750.0,6,16,24,3,1,1,17,8,39,23.976999999999997
23995,29,4,29,1,0,0,0,55,38925.0,5,-4,0,2,2,0,0,9,34,0.0
32716,45,15,45,0,0,0,0,65,42320.0,4,22,24,0,1,3,2,17,16,9.751
39043,48,18,48,1,0,0,0,55,45713.0,6,12,24,2,0,3,1,9,35,9.691
59803,44,18,44,1,0,0,0,50,54924.0,7,22,24,3,1,4,3,12,36,9.616
29439,53,20,53,0,0,0,0,73,41148.0,2,26,36,0,1,2,1,7,18,9.573
55271,44,16,44,0,0,0,0,55,52721.0,7,5,12,2,0,0,0,8,35,0.0
25927,39,10,39,1,0,0,0,42,39890.0,6,22,24,4,1,2,2,16,40,9.721
25343,22,0,22,0,0,0,0,47,39732.0,6,33,36,3,1,0,0,10,42,0.0
1856,39,9,39,0,0,0,0,60,23493.0,3,14,24,1,0,3,3,16,23,12.355
45235,48,18,48,0,0,0,0,56,48045.0,4,28,36,2,0,1,1,12,30,8.662
